spi1,prob1,proj_score1,importance1,score1,xg1,nsxg1
68.63,0.3634,1.41,31.0,2.0,1.63,1.41
47.8,0.4162,1.19,0.0,0.0,1.67,2.23
29.9,0.42200000000000004,1.63,42.0,0.0,1.06,1.27
56.05,0.2808,1.29,26.1,1.0,0.76,0.98
70.68,0.2411,1.19,25.1,1.0,1.29,0.65
72.47,0.7274,2.12,100.0,1.0,1.28,2.21
46.12,0.5537,1.84,24.8,1.0,1.09,1.5
73.57,0.8029999999999999,2.98,62.1,4.0,1.59,0.92
52.89,0.4366,1.19,0.8,0.0,1.91,1.95
60.29,0.3694,1.36,1.1,2.0,1.41,1.03
64.01,0.7281,1.89,76.0,1.0,1.59,2.23
51.37,0.5865,1.7,18.4,0.0,1.17,2.29
70.91,0.5911,1.77,33.5,1.0,1.16,1.53
49.49,0.4475,1.38,57.6,2.0,0.49,0.76
57.76,0.522,1.5,58.5,2.0,1.59,1.81
32.34,0.4746,1.52,1.4,3.0,2.24,2.22
43.84,0.5502,1.99,16.8,2.0,2.71,2.24
58.94,0.4666,1.36,16.8,1.0,1.12,1.2
29.36,0.3754,1.53,21.5,1.0,0.95,0.61
57.43,0.34,1.32,47.6,1.0,1.63,1.11
40.67,0.5383,1.54,32.1,0.0,0.42,1.42
58.98,0.317,1.28,12.6,1.0,0.5,0.83
26.05,0.3845,1.38,52.6,1.0,1.8,1.99
72.4,0.6729999999999999,1.96,50.0,2.0,1.84,1.22
65.63,0.3329,1.27,22.6,1.0,0.3,0.53
81.57,0.2765,1.47,68.1,0.0,0.5,1.4
31.68,0.5257,1.76,23.3,1.0,1.24,1.29
58.13,0.3145,1.11,42.3,1.0,1.5,0.69
53.28,0.3967,1.46,45.5,2.0,2.57,2.03
46.82,0.3989,1.37,2.4,2.0,1.3,1.07
86.24,0.5737,2.1,100.0,0.0,1.27,1.21
22.27,0.3664,1.12,37.6,3.0,1.42,0.46
41.2,0.4896,1.54,13.4,3.0,2.23,0.93
58.47,0.5104,1.39,2.8,0.0,1.97,1.07
55.32,0.1807,0.9,44.2,3.0,1.73,1.06
61.5,0.2362,1.39,10.8,0.0,0.45,0.45
44.07,0.5631,1.57,16.1,2.0,0.55,1.48
60.66,0.5396,1.36,1.1,1.0,2.36,2.04
31.89,0.3248,1.09,5.6,1.0,1.37,1.88
49.95,0.3838,1.36,25.1,0.0,0.47,1.06
64.25,0.6542,1.82,100.0,1.0,2.69,2.28
78.47,0.7609999999999999,2.17,26.4,2.0,2.19,2.58
92.94,0.7989,2.92,81.5,3.0,3.07,2.52
75.94,0.5222,1.75,60.4,2.0,0.64,1.4
59.77,0.113,0.89,0.0,1.0,0.85,1.03
34.48,0.3343,1.16,6.8,0.0,0.71,1.53
90.49,0.8822,2.79,0.0,3.0,1.6,2.67
39.35,0.3255,1.29,42.6,3.0,1.98,1.66
66.92,0.5832,1.76,38.3,0.0,1.11,0.8
52.8,0.6789,1.96,55.3,2.0,1.69,1.32
27.96,0.2847,1.41,19.5,2.0,1.99,1.29
41.68,0.4719,1.79,3.7,1.0,1.57,1.59
58.15,0.524,1.59,31.4,3.0,2.49,0.4
73.65,0.4829,1.36,15.7,1.0,3.25,1.76
40.63,0.6249,1.84,12.8,0.0,1.79,2.12
52.78,0.4002,1.51,72.2,3.0,1.45,0.77
41.01,0.4193,1.27,100.0,1.0,1.39,1.03
60.94,0.2693,1.22,16.6,4.0,2.44,2.55
43.34,0.4377,1.4,8.8,0.0,1.11,1.24
21.96,0.3666,1.38,35.0,1.0,2.37,1.64
29.94,0.5943,1.86,100.0,1.0,1.39,1.33
53.21,0.4098,1.35,7.3,3.0,1.27,1.34
24.37,0.502,1.71,19.3,2.0,1.99,2.04
45.07,0.3856,1.12,59.2,0.0,0.5,0.94
48.27,0.3629,1.3,20.6,1.0,1.28,2.44
32.63,0.5952,1.72,43.1,3.0,2.91,2.53
60.58,0.7099,2.22,83.1,4.0,1.72,2.63
77.67,0.7422,2.24,55.5,3.0,2.82,2.22
60.35,0.5136,1.47,0.0,1.0,1.65,1.39
58.37,0.4132,1.6,26.1,2.0,1.39,0.82
35.15,0.4935,1.63,44.2,0.0,1.63,2.0
28.16,0.3354,1.31,23.7,1.0,1.56,1.23
40.51,0.6343,1.96,15.6,4.0,3.45,2.22
65.31,0.4824,1.67,33.4,1.0,1.18,2.61
31.09,0.4047,1.51,20.1,0.0,1.67,2.17
40.98,0.3172,1.08,1.7,0.0,0.79,1.62
44.36,0.4209,1.25,43.2,1.0,1.65,1.86
36.03,0.4048,1.5,0.7,1.0,2.98,1.78
72.84,0.623,2.11,67.1,6.0,2.68,1.73
75.76,0.6265,2.06,50.8,2.0,1.48,1.56
82.4,0.5968,1.63,71.2,1.0,1.82,2.21
54.87,0.44299999999999995,1.37,25.0,2.0,1.95,1.8
43.69,0.4449,1.39,0.5,1.0,1.38,1.14
40.99,0.5799,1.96,34.4,3.0,2.2,2.28
58.2,0.3774,1.14,52.4,2.0,1.58,3.71
52.42,0.3262,1.13,19.1,1.0,0.46,1.06
57.8,0.45299999999999996,1.53,63.2,1.0,0.44,0.94
35.64,0.4593,1.65,23.9,0.0,0.97,1.7
35.09,0.4602,1.86,20.0,0.0,2.28,0.99
35.51,0.2908,1.23,1.0,3.0,1.36,0.83
36.5,0.3009,1.15,41.0,1.0,1.47,2.32
83.67,0.8228,2.31,60.4,1.0,1.83,1.73
41.05,0.4565,1.41,23.6,1.0,1.72,1.21
62.17,0.6662,1.91,0.0,3.0,2.95,1.81
76.51,0.5075,1.35,27.0,3.0,0.94,1.27
28.61,0.478,1.67,51.1,0.0,1.73,2.26
51.84,0.6506,2.24,100.0,5.0,3.27,2.1
78.69,0.6859999999999999,1.99,58.4,7.0,2.15,1.73
84.75,0.7779,2.54,79.9,2.0,2.15,4.12
39.13,0.2517,1.02,36.8,2.0,1.75,1.92
28.5,0.3835,1.38,20.4,4.0,2.44,1.91
64.23,0.397,1.33,44.0,0.0,2.0,1.51
79.76,0.4882,1.5,100.0,0.0,0.97,1.72
84.62,0.5436,1.93,66.9,5.0,2.5,1.91
54.53,0.3256,1.31,20.8,3.0,1.43,1.67
36.91,0.3865,1.44,28.4,1.0,1.36,1.61
55.56,0.4254,1.31,15.2,0.0,1.54,1.4
70.04,0.375,1.35,86.8,2.0,1.46,1.56
55.89,0.1481,1.05,54.6,3.0,1.42,1.2
35.3,0.2847,1.02,11.0,1.0,0.98,0.96
19.37,0.3385,1.29,46.6,1.0,1.77,0.91
66.9,0.7935,2.34,100.0,0.0,1.13,2.19
70.22,0.5851,1.83,0.0,3.0,1.98,2.3
59.86,0.445,1.46,0.0,1.0,1.04,1.13
43.52,0.3332,1.3,42.6,2.0,1.15,1.21
60.85,0.3361,1.07,51.6,1.0,0.97,0.93
42.95,0.2014,0.95,30.0,1.0,0.69,0.42
68.05,0.4113,1.5,25.3,1.0,1.22,0.97
55.8,0.4689,1.45,58.2,1.0,1.78,0.74
49.22,0.499,1.62,27.9,2.0,2.1,2.13
61.83,0.3434,1.37,4.2,1.0,0.53,1.06
66.4,0.3431,1.48,28.3,0.0,1.82,0.93
62.25,0.5273,1.37,63.6,3.0,3.03,1.49
81.85,0.8737,2.9,66.7,6.0,1.75,2.02
32.75,0.44299999999999995,1.63,0.0,0.0,0.41,0.79
45.46,0.3375,1.09,46.5,0.0,0.77,1.77
40.47,0.4187,1.35,47.4,2.0,1.16,1.32
48.02,0.4261,1.28,13.9,1.0,1.14,1.09
44.54,0.395,1.13,0.2,0.0,1.31,1.68
58.93,0.7775,2.17,73.7,3.0,2.71,1.25
77.97,0.6563,2.3,62.6,1.0,1.71,2.44
68.13,0.5185,1.6,48.3,3.0,2.54,1.01
70.44,0.4448,1.37,87.9,0.0,0.61,1.92
77.5,0.599,1.95,56.2,1.0,1.59,1.72
43.62,0.3207,1.07,6.3,0.0,1.12,1.73
49.23,0.6117,1.79,14.8,1.0,2.59,2.35
59.59,0.3848,1.22,0.0,1.0,1.04,1.75
32.95,0.452,1.82,23.7,2.0,2.52,1.58
36.34,0.3747,1.31,22.6,0.0,1.28,1.56
80.89,0.5659,1.85,52.3,1.0,1.56,1.38
78.86,0.6737,2.23,43.4,4.0,4.46,3.01
57.57,0.6452,1.81,8.1,5.0,3.76,1.78
60.22,0.5342,1.54,10.2,3.0,2.14,0.85
54.83,0.4393,1.34,37.6,1.0,1.58,2.23
54.72,0.0913,0.91,22.6,1.0,0.86,1.06
52.62,0.5369,1.89,45.5,2.0,1.28,0.95
65.66,0.4866,1.4,0.0,0.0,2.24,1.79
57.43,0.3783,1.26,24.8,1.0,1.44,1.14
58.59,0.3545,1.31,39.6,1.0,1.19,0.82
65.44,0.5066,1.53,82.2,1.0,1.43,1.34
32.45,0.4294,1.59,0.3,2.0,0.72,0.69
70.38,0.4226,1.2,17.4,1.0,0.92,0.14
51.14,0.3559,1.3,29.4,0.0,1.75,2.1
74.17,0.6145,1.7,35.5,2.0,2.32,2.34
31.95,0.3935,1.48,0.0,4.0,1.32,0.84
68.27,0.4605,1.59,0.0,0.0,0.78,0.93
71.37,0.4049,1.53,51.4,1.0,1.31,0.54
48.47,0.2862,0.85,32.7,1.0,1.74,0.8
29.38,0.2399,0.97,30.3,1.0,1.44,1.51
59.75,0.5607,1.92,26.7,3.0,1.58,2.83
63.71,0.3318,1.31,31.1,1.0,1.22,1.46
78.64,0.5976,1.79,81.7,1.0,1.75,1.28
24.39,0.3877,1.4,1.0,0.0,0.74,1.48
44.14,0.3944,1.21,0.0,0.0,0.43,0.72
49.53,0.4278,1.33,11.1,1.0,1.55,0.88
73.19,0.45,1.51,30.9,1.0,1.03,1.9
89.99,0.6057,1.89,21.4,1.0,2.42,2.65
53.04,0.4722,1.35,42.4,1.0,2.08,1.41
56.87,0.6039,1.96,54.2,0.0,1.56,2.03
41.37,0.3597,1.32,0.0,1.0,1.21,0.59
31.88,0.2664,0.94,0.0,0.0,0.17,0.25
67.13,0.4927,1.82,47.4,2.0,2.61,1.02
32.29,0.4925,1.57,18.7,0.0,0.9,1.27
58.65,0.3734,1.09,51.4,1.0,0.95,1.38
47.9,0.406,1.15,0.0,2.0,2.28,0.96
62.48,0.66,1.74,7.9,2.0,1.7,1.82
67.42,0.5228,1.72,10.8,3.0,1.31,1.36
58.01,0.3706,1.07,6.7,1.0,1.28,0.76
46.45,0.5407,1.51,39.6,2.0,1.43,1.17
76.32,0.6727,2.14,86.3,1.0,1.11,1.53
91.23,0.9011,3.19,19.0,4.0,1.44,1.85
61.87,0.2119,1.06,25.6,2.0,1.35,1.62
23.65,0.2381,1.05,31.4,0.0,0.64,1.33
51.49,0.4995,1.58,25.9,1.0,1.35,1.62
28.91,0.36200000000000004,1.51,40.3,0.0,0.38,0.89
52.14,0.4779,1.48,20.6,1.0,0.43,1.18
65.27,0.4385,1.34,17.4,1.0,0.5,0.34
63.86,0.6178,1.71,0.7,2.0,2.49,1.42
31.44,0.4652,1.5,32.8,1.0,1.75,1.98
56.04,0.465,1.54,27.2,0.0,1.58,1.8
82.64,0.7905,2.39,5.9,1.0,0.98,1.04
62.5,0.4936,1.77,88.7,2.0,1.93,2.32
74.55,0.5406,1.72,27.6,0.0,1.06,1.85
48.73,0.3164,0.99,33.4,0.0,0.69,0.68
34.21,0.3688,1.27,18.4,1.0,1.15,1.02
50.75,0.504,1.54,4.3,3.0,1.16,0.96
46.6,0.2537,1.19,0.0,0.0,1.16,0.63
93.03,0.8205,2.76,100.0,5.0,4.8,3.55
47.36,0.4754,1.48,27.6,2.0,0.94,0.88
46.84,0.4259,1.32,0.0,2.0,2.75,1.11
35.49,0.4239,1.66,29.1,1.0,1.61,3.17
64.62,0.3497,1.35,63.0,2.0,0.91,0.72
55.24,0.40399999999999997,1.1,7.1,0.0,0.28,0.66
42.12,0.3733,1.29,4.2,1.0,1.07,1.31
49.01,0.4739,1.42,10.8,3.0,1.13,0.78
76.12,0.4519,1.51,36.1,0.0,1.13,0.79
68.93,0.6081,1.91,38.5,3.0,2.32,1.4
92.41,0.7264,2.7,92.8,4.0,2.96,1.47
23.07,0.3781,1.49,9.8,2.0,2.09,1.54
58.62,0.5258,1.54,35.1,6.0,2.67,2.27
37.73,0.397,1.42,27.5,3.0,2.75,1.38
55.32,0.2457,0.86,8.7,1.0,0.9,1.05
71.23,0.2966,1.36,3.6,0.0,0.66,1.81
42.26,0.2256,0.84,27.8,0.0,1.81,1.17
62.85,0.3149,1.08,30.4,0.0,1.65,0.81
89.61,0.6445,2.14,54.2,3.0,3.34,1.62
40.57,0.4831,1.5,0.0,2.0,1.35,1.04
52.78,0.4668,1.28,54.7,1.0,1.78,1.02
48.81,0.152,0.96,0.0,0.0,1.49,1.85
78.0,0.5174,1.72,47.1,3.0,2.43,1.84
42.28,0.1792,0.93,42.4,0.0,0.35,0.74
60.11,0.4634,1.28,9.3,0.0,0.46,1.28
62.21,0.5104,1.54,15.8,0.0,0.39,0.43
50.54,0.4387,1.49,19.7,3.0,1.34,2.08
70.67,0.7466,2.0,70.3,1.0,0.58,1.35
35.73,0.4927,1.61,15.8,0.0,1.04,1.0
75.25,0.3392,1.28,23.8,1.0,0.72,1.05
22.09,0.4476,1.53,9.0,1.0,1.87,2.19
40.69,0.3672,1.14,48.4,1.0,0.98,1.51
49.51,0.3574,1.22,44.1,3.0,1.01,0.63
28.3,0.3357,1.48,10.6,0.0,0.96,1.31
36.92,0.4281,1.41,0.0,4.0,1.84,2.25
51.86,0.3904,1.35,65.6,4.0,2.21,0.6
39.58,0.1917,0.96,1.8,0.0,1.48,2.16
42.37,0.483,1.63,47.8,1.0,0.48,0.73
39.81,0.40700000000000003,1.32,78.2,1.0,1.4,1.08
56.49,0.4276,1.37,51.8,2.0,4.27,3.35
46.31,0.0477,0.76,48.1,2.0,0.42,0.27
68.32,0.2159,1.13,0.0,0.0,0.67,1.11
33.18,0.5978,1.66,23.4,3.0,3.42,1.11
71.93,0.557,1.61,51.3,1.0,1.92,2.84
86.29,0.3596,1.64,53.1,4.0,0.82,1.29
77.5,0.4597,1.74,57.0,1.0,0.83,0.49
36.62,0.47600000000000003,1.52,2.1,1.0,0.78,0.71
45.97,0.4965,1.48,37.6,1.0,0.74,0.62
74.75,0.8687,2.48,74.3,1.0,2.06,1.73
56.89,0.5538,1.72,10.7,2.0,1.73,1.49
74.14,0.5987,1.89,55.1,1.0,1.31,2.52
84.44,0.8166,2.74,73.7,1.0,1.85,2.75
67.42,0.4027,1.27,12.1,2.0,0.61,1.08
47.38,0.5167,1.54,42.6,2.0,1.71,0.97
48.31,0.5157,1.78,100.0,2.0,1.35,1.01
82.11,0.8802,2.6,100.0,2.0,2.25,2.82
92.27,0.8443,2.72,10.0,4.0,2.32,2.35
38.21,0.2833,1.19,50.0,0.0,0.59,1.73
33.79,0.4651,1.44,20.7,0.0,1.39,1.43
61.32,0.6606,1.87,31.7,2.0,1.96,2.23
32.42,0.3836,1.29,0.0,2.0,0.63,0.69
63.34,0.2806,1.11,34.8,2.0,0.88,1.24
66.57,0.4428,1.52,29.8,2.0,2.54,1.51
65.8,0.4472,1.57,42.4,0.0,1.39,1.42
48.48,0.2352,0.95,0.0,2.0,1.29,1.41
51.24,0.508,1.53,6.2,0.0,0.51,0.84
23.51,0.4819,1.67,31.4,4.0,2.54,1.5
46.19,0.5205,1.66,1.6,3.0,2.25,1.31
26.53,0.3619,1.26,13.5,0.0,1.41,1.13
82.95,0.6405,1.53,55.0,2.0,1.67,1.07
42.26,0.4193,1.3,31.5,1.0,1.55,0.37
36.77,0.4471,1.35,0.0,2.0,2.81,3.72
37.64,0.6898,2.24,95.5,1.0,1.69,1.41
43.54,0.6403,2.08,11.8,1.0,2.89,2.22
74.91,0.6826,2.06,58.3,1.0,0.82,0.51
73.46,0.3597,1.49,31.0,2.0,1.35,0.93
50.33,0.4046,1.57,35.7,2.0,1.61,1.54
51.19,0.2828,1.1,48.2,0.0,0.52,1.19
75.74,0.5387,1.87,79.0,2.0,0.56,1.3
38.62,0.6045,1.82,12.5,0.0,1.15,1.31
64.99,0.3917,1.37,43.2,1.0,0.73,0.48
58.74,0.2712,1.15,0.1,1.0,1.29,1.55
52.7,0.7198,2.14,77.1,3.0,3.32,2.49
37.45,0.3391,1.41,27.9,3.0,2.09,0.72
39.42,0.6637,1.98,12.3,4.0,3.12,2.29
32.08,0.462,1.67,19.3,1.0,0.67,0.52
69.27,0.5106,1.59,25.9,2.0,0.93,1.25
78.2,0.86,2.4,78.7,2.0,2.63,2.36
80.35,0.4036,1.28,76.2,1.0,0.83,0.94
76.94,0.526,1.72,83.4,3.0,2.47,1.86
36.25,0.3403,1.22,0.0,1.0,1.04,1.19
59.02,0.4228,1.45,19.4,1.0,0.65,1.32
40.92,0.3752,1.5,0.0,2.0,1.71,1.35
55.23,0.2674,1.06,3.6,1.0,0.99,2.11
52.2,0.4566,1.41,24.9,0.0,0.36,1.17
85.31,0.8049,2.42,54.9,4.0,2.65,2.28
59.64,0.6037,1.63,4.7,1.0,1.03,1.31
71.22,0.4632,1.68,8.5,3.0,1.28,1.13
55.48,0.4123,1.15,15.7,0.0,0.79,1.32
58.61,0.4168,1.28,21.0,0.0,1.86,2.91
57.32,0.309,1.61,53.3,2.0,0.97,0.91
33.37,0.4243,1.66,23.8,1.0,1.74,1.86
49.35,0.4179,1.29,7.2,0.0,1.24,1.78
92.34,0.887,3.03,56.7,3.0,4.5,3.0
44.82,0.3261,1.31,23.1,2.0,1.5,0.92
63.49,0.2158,0.97,4.4,0.0,0.53,0.57
63.8,0.4868,1.75,21.4,1.0,1.31,0.97
67.04,0.5085,1.45,32.9,4.0,2.79,1.65
40.6,0.3841,1.16,0.0,0.0,0.53,0.59
25.85,0.2714,0.96,19.3,1.0,1.07,0.95
86.47,0.7348,1.8,65.6,2.0,2.16,0.72
55.13,0.4047,1.29,36.7,2.0,1.35,0.9
66.37,0.7942,2.46,30.9,2.0,2.88,2.94
52.29,0.0749,0.76,46.2,0.0,0.1,0.22
65.85,0.4196,1.38,13.2,3.0,2.31,1.26
64.57,0.3793,1.28,6.4,1.0,1.7,1.13
33.92,0.3001,1.2,59.5,0.0,0.39,0.52
71.34,0.6241,2.23,65.6,4.0,1.62,1.91
59.81,0.5573,1.82,0.0,4.0,3.02,1.76
65.61,0.3141,1.38,0.0,0.0,0.43,0.83
36.31,0.4746,1.56,19.0,1.0,1.59,1.16
81.95,0.7198,1.99,70.9,0.0,0.99,1.83
61.73,0.5237,1.7,4.8,2.0,1.23,1.95
65.25,0.1072,1.03,9.6,0.0,0.36,0.48
49.09,0.5004,1.53,5.8,2.0,1.54,2.23
32.48,0.5095,1.75,48.2,0.0,1.81,2.34
27.78,0.3204,1.23,0.0,2.0,2.12,0.88
56.98,0.5154,1.69,74.7,5.0,2.35,1.89
64.08,0.2915,1.24,26.5,1.0,1.83,1.52
33.82,0.6004,1.88,5.0,3.0,2.57,1.46
35.25,0.2571,0.96,41.4,0.0,0.66,1.37
59.19,0.4216,1.44,23.4,0.0,1.73,1.58
67.88,0.4094,1.27,39.3,0.0,0.17,0.58
52.23,0.4036,1.21,39.7,1.0,0.68,0.84
35.2,0.2507,1.27,19.7,2.0,1.1,1.32
55.67,0.3497,1.16,0.0,0.0,1.22,2.64
53.39,0.6194,1.8,13.4,3.0,2.63,1.51
52.35,0.4449,1.5,44.5,1.0,1.27,1.72
58.07,0.5617,1.64,46.2,1.0,1.2,0.65
80.18,0.2252,1.23,0.0,0.0,0.59,0.79
34.06,0.5811,1.77,48.7,1.0,1.51,1.13
39.35,0.4527,1.29,0.0,1.0,1.93,0.99
54.1,0.3648,1.45,43.7,0.0,1.54,2.11
40.71,0.35600000000000004,1.15,2.5,1.0,0.95,0.71
63.9,0.2835,1.41,0.0,1.0,2.61,1.44
40.98,0.3782,1.2,0.0,1.0,1.89,1.18
43.54,0.4717,1.38,9.8,3.0,1.27,1.38
78.36,0.6197,1.92,93.1,1.0,1.31,1.41
86.77,0.6094,2.22,3.2,2.0,1.61,2.3
33.83,0.2542,1.18,35.6,1.0,0.85,0.77
50.11,0.285,1.02,39.5,0.0,0.8,1.12
58.48,0.3129,1.33,41.1,2.0,1.66,0.87
43.12,0.4954,1.52,18.7,0.0,0.98,1.82
46.36,0.3908,1.27,44.4,2.0,1.07,0.27
86.99,0.6859999999999999,1.81,69.1,3.0,0.99,1.79
32.32,0.43,1.46,87.7,1.0,0.91,1.02
82.48,0.4251,1.78,77.4,1.0,1.45,1.99
74.13,0.512,1.59,45.7,0.0,1.25,1.86
36.24,0.4152,1.28,43.1,1.0,1.09,1.92
54.34,0.2622,1.06,37.6,1.0,0.41,0.64
54.97,0.6065,1.57,83.6,3.0,1.96,0.74
64.75,0.4224,1.55,23.3,2.0,2.73,1.82
49.14,0.5221,1.42,72.9,1.0,1.67,1.24
53.13,0.4462,1.34,26.3,1.0,0.71,0.99
83.83,0.4789,1.75,90.1,2.0,0.56,1.01
62.69,0.5128,1.6,4.0,2.0,0.76,1.0
86.99,0.4909,2.26,100.0,1.0,2.36,2.74
53.64,0.4047,1.18,18.8,0.0,1.38,1.95
51.93,0.6089,1.69,0.0,0.0,0.48,1.01
78.88,0.5959,1.94,31.6,2.0,2.64,1.13
72.23,0.5846,1.98,81.2,1.0,1.1,0.89
68.99,0.7083,2.03,55.4,1.0,0.87,2.35
20.71,0.38799999999999996,1.62,6.0,2.0,1.14,1.29
45.95,0.2821,1.21,0.0,0.0,0.41,0.91
64.08,0.5033,1.46,0.5,0.0,1.58,1.32
48.06,0.6074,2.08,10.9,3.0,2.61,1.65
80.1,0.46799999999999997,1.64,51.0,3.0,1.4,1.12
43.63,0.213,1.07,43.4,3.0,2.23,1.78
27.63,0.3655,1.46,34.3,1.0,2.24,1.57
56.74,0.5687,1.8,26.2,2.0,0.72,1.94
48.79,0.3925,1.32,4.4,0.0,2.41,1.82
81.06,0.6726,2.0,78.0,3.0,2.79,2.05
21.2,0.3893,1.34,44.9,1.0,0.95,0.49
40.54,0.3172,1.29,100.0,1.0,0.14,0.58
22.46,0.4553,1.31,33.2,2.0,2.15,1.47
41.28,0.4507,1.47,0.0,1.0,1.04,0.99
58.1,0.5785,1.69,51.0,1.0,1.3,0.87
58.64,0.1202,0.83,0.0,0.0,0.51,0.83
31.62,0.4908,1.54,63.5,1.0,0.74,0.5
74.44,0.6042,1.93,74.0,3.0,1.74,1.93
46.6,0.6218,1.82,26.5,0.0,1.05,1.44
55.51,0.3694,1.45,30.4,1.0,0.58,1.11
57.3,0.332,1.3,42.6,1.0,0.95,0.43
37.54,0.5085,1.69,19.2,2.0,2.16,2.37
55.4,0.4159,1.38,0.0,5.0,1.14,1.53
24.37,0.3325,1.32,40.7,1.0,0.62,0.95
56.77,0.5354,1.51,9.7,0.0,0.32,0.71
76.3,0.6862,2.03,67.4,2.0,1.24,1.73
74.09,0.7364,2.06,81.3,2.0,1.65,1.07
57.31,0.4602,1.57,44.3,3.0,1.18,1.47
58.84,0.3806,1.26,48.4,2.0,1.11,1.16
46.88,0.4624,1.49,22.6,5.0,4.08,1.88
39.24,0.304,1.13,29.8,1.0,0.24,0.59
83.97,0.7318,2.3,0.2,4.0,4.23,1.75
55.03,0.4073,1.28,0.4,0.0,0.5,1.45
50.97,0.1924,1.12,3.1,0.0,1.21,0.86
48.81,0.2944,1.01,35.0,0.0,0.81,1.46
41.11,0.5289,1.62,19.9,1.0,3.41,2.72
77.71,0.7457,2.31,16.4,2.0,1.45,4.44
41.13,0.4633,1.49,46.3,3.0,2.56,1.3
50.07,0.0862,0.6,51.7,0.0,0.08,0.22
54.85,0.3093,1.17,44.8,1.0,1.48,0.76
25.22,0.3852,1.52,3.4,0.0,0.84,0.73
44.02,0.4172,1.41,10.8,2.0,0.72,0.74
23.73,0.4189,1.42,12.7,1.0,1.62,1.33
61.39,0.7038,2.18,12.6,4.0,3.9,2.95
70.93,0.5354,1.81,49.1,1.0,0.76,2.18
37.24,0.5704,1.96,13.8,1.0,2.08,1.76
81.86,0.6352,2.03,56.1,1.0,2.54,2.5
75.05,0.4825,1.35,32.1,2.0,1.41,2.19
43.1,0.575,2.0,12.8,2.0,2.48,2.09
86.7,0.9309,3.1,75.0,2.0,3.58,2.74
52.81,0.2905,1.14,39.6,0.0,0.76,0.75
62.81,0.3311,1.14,35.5,1.0,1.33,1.1
73.29,0.4509,1.45,0.5,1.0,1.06,1.96
67.88,0.4517,1.32,0.0,2.0,1.45,0.85
56.45,0.3602,1.22,15.6,1.0,0.77,0.75
41.74,0.4907,1.6,22.6,2.0,1.29,1.55
41.68,0.5445,1.35,48.2,1.0,2.73,2.63
59.92,0.3778,1.32,50.0,0.0,1.87,1.68
43.01,0.5178,1.68,23.6,2.0,1.25,1.34
48.46,0.5094,1.47,4.7,1.0,0.93,1.09
34.82,0.6056,1.79,17.9,2.0,1.98,2.36
66.03,0.5793,1.6,7.1,0.0,1.51,1.24
92.2,0.8947,2.52,71.4,5.0,2.26,1.51
30.8,0.536,1.87,19.4,5.0,3.92,1.58
46.28,0.6291,1.96,60.2,1.0,2.03,1.41
92.7,0.8690000000000001,2.95,69.1,8.0,5.84,5.17
44.29,0.3697,1.35,21.8,3.0,2.89,0.8
29.63,0.2582,1.23,0.0,3.0,1.09,1.73
32.32,0.4352,1.7,45.9,2.0,1.13,0.6
34.86,0.3733,1.1,55.7,3.0,1.0,1.54
61.48,0.5425,1.49,35.6,1.0,1.06,1.57
65.54,0.1332,1.33,20.2,0.0,0.98,1.31
22.29,0.2697,1.1,29.5,1.0,1.76,1.42
56.23,0.3778,1.21,39.5,2.0,2.06,1.42
60.68,0.3161,1.2,40.1,3.0,1.01,1.44
73.47,0.6641,2.05,66.7,1.0,0.32,0.67
37.29,0.3115,1.1,0.1,0.0,0.95,0.93
64.9,0.3208,1.38,13.4,1.0,2.25,2.33
74.85,0.6596,1.97,40.5,4.0,2.52,1.84
59.35,0.6455,2.1,59.9,1.0,0.25,1.2
71.38,0.2802,1.05,27.2,1.0,1.42,1.3
34.64,0.4356,1.57,25.5,1.0,1.58,0.8
43.33,0.4374,1.44,29.4,3.0,3.25,1.53
59.4,0.4656,1.44,13.6,0.0,1.0,1.29
29.82,0.3308,1.21,0.0,0.0,1.16,1.34
65.77,0.4579,1.56,21.9,0.0,1.17,1.16
73.44,0.1736,1.09,80.3,2.0,2.71,1.59
33.22,0.3405,1.06,10.1,2.0,3.05,1.23
29.64,0.5623,1.81,40.2,2.0,2.3,1.32
45.97,0.4996,1.66,41.0,5.0,4.16,1.58
26.17,0.3937,1.24,26.0,0.0,0.45,0.88
63.28,0.4965,1.63,33.7,1.0,0.98,1.44
46.52,0.4868,1.6,11.8,1.0,0.9,0.88
32.12,0.4676,1.58,21.3,0.0,1.6,1.95
63.89,0.3714,1.42,18.5,2.0,1.3,1.04
72.49,0.5251,1.62,31.1,0.0,0.71,1.58
68.7,0.4947,1.57,23.3,0.0,0.77,1.14
46.19,0.5845,1.88,41.7,2.0,1.61,1.61
56.14,0.6184,1.85,35.4,2.0,1.45,1.94
69.87,0.2307,1.1,0.0,3.0,0.95,0.86
55.52,0.3013,1.18,4.2,0.0,0.95,1.95
55.46,0.4578,1.34,25.5,0.0,0.9,1.62
58.62,0.6282,1.96,47.0,3.0,1.79,1.6
76.89,0.5362,1.71,22.8,2.0,2.22,2.28
58.13,0.4092,1.28,100.0,4.0,2.08,0.56
65.02,0.3838,1.45,63.9,3.0,1.97,1.62
93.71,0.9237,2.81,55.0,1.0,1.79,2.7
59.57,0.2852,1.15,34.7,3.0,1.8,1.17
50.38,0.3865,1.16,5.8,0.0,0.32,0.67
57.94,0.3954,1.22,45.5,1.0,0.61,0.56
40.24,0.4942,1.81,17.0,4.0,2.27,1.73
