spi2,prob2,proj_score2,importance2,score2,xg2,nsxg2
36.51,0.14300000000000002,0.82,42.9,3.0,1.0,0.53
85.64,0.5169,1.79,60.1,2.0,1.79,1.29
58.79,0.3006,1.07,21.9,0.0,0.15,0.38
34.23,0.3484,1.32,46.3,1.0,1.15,0.47
40.5,0.2194,1.09,28.3,1.0,0.58,1.66
61.57,0.1609,0.92,0.6,2.0,0.77,0.52
43.55,0.3116,1.06,21.1,1.0,1.27,0.78
33.0,0.1631,0.99,0.7,2.0,2.26,0.85
46.74,0.1603,0.54,40.8,1.0,0.42,0.62
52.91,0.2962,1.13,26.8,1.0,0.63,1.06
53.2,0.2083,0.87,8.0,0.0,0.52,0.43
53.37,0.2357,0.83,33.8,1.0,1.03,0.66
74.1,0.3998,1.41,57.0,1.0,0.24,0.51
68.96,0.4049,1.42,67.9,1.0,0.81,0.89
49.9,0.2002,0.67,71.7,2.0,0.81,0.72
40.37,0.3347,1.27,22.9,0.0,1.14,1.69
41.42,0.2333,0.87,0.3,0.0,0.41,0.58
70.62,0.109,0.66,83.5,2.0,1.45,1.09
41.86,0.1054,0.5,35.2,0.0,0.44,1.11
56.82,0.3583,1.44,26.9,1.0,0.6,0.3
68.69,0.1709,0.93,8.1,1.0,1.53,1.28
77.39,0.547,1.68,71.5,1.0,1.93,1.64
30.65,0.1857,0.99,51.6,0.0,0.89,2.8
70.96,0.4588,1.99,66.5,2.0,0.46,1.0
46.25,0.4869,1.66,43.0,3.0,1.51,2.07
32.89,0.2989,0.95,26.0,3.0,1.16,1.23
63.02,0.278,1.05,9.8,2.0,2.34,1.61
54.52,0.2725,1.27,27.4,1.0,0.7,0.58
57.06,0.2314,0.89,0.0,0.0,0.59,0.91
56.78,0.3458,1.18,36.9,3.0,2.31,1.43
50.43,0.182,0.87,0.0,2.0,1.58,0.82
59.92,0.1249,0.9,0.0,3.0,1.76,0.94
67.91,0.2915,1.15,13.9,0.0,0.31,0.67
31.93,0.2804,1.1,0.4,1.0,1.47,1.15
81.16,0.4591,1.93,63.1,1.0,0.42,1.11
36.92,0.1423,0.78,25.9,2.0,0.62,0.41
70.62,0.3541,1.41,17.9,3.0,1.46,0.66
33.99,0.3849,1.62,16.9,4.0,2.26,1.39
43.69,0.4559,1.59,59.5,2.0,0.32,0.66
47.32,0.2631,0.95,43.5,1.0,1.74,1.52
77.0,0.156,0.87,69.3,0.0,0.85,1.61
71.89,0.213,0.93,94.2,1.0,1.14,1.01
51.62,0.4863,1.4,28.4,2.0,1.44,1.36
40.71,0.0693,0.66,39.7,0.0,0.34,0.74
42.39,0.3492,1.11,9.3,2.0,1.25,2.02
60.56,0.1429,0.51,0.0,1.0,1.67,0.67
47.87,0.4002,1.41,50.3,2.0,1.73,1.56
39.34,0.0209,0.36,20.1,0.0,0.63,1.17
66.3,0.3242,1.18,24.4,2.0,2.42,1.28
74.81,0.4181,1.44,1.3,1.0,1.17,1.17
46.11,0.2983,1.05,29.3,1.0,0.74,0.73
46.75,0.3578,1.29,0.5,2.0,1.54,0.71
70.91,0.2446,1.03,4.6,2.0,0.42,1.08
48.62,0.3205,1.07,9.4,3.0,1.57,0.58
75.78,0.1693,0.81,78.1,4.0,1.59,0.77
66.87,0.3736,1.46,33.7,2.0,2.39,1.78
91.04,0.2917,1.25,100.0,1.0,1.35,1.16
60.51,0.1792,0.94,30.4,3.0,1.16,1.04
58.2,0.3434,1.22,44.0,1.0,0.37,0.47
41.01,0.249,0.94,12.1,1.0,0.8,0.62
82.03,0.5206,1.92,59.5,2.0,0.9,0.64
49.06,0.1959,0.91,69.4,2.0,2.11,1.45
58.26,0.0668,0.55,14.3,1.0,0.82,0.83
25.63,0.2747,1.15,51.7,0.0,0.64,0.95
37.74,0.2879,1.21,0.0,2.0,1.71,1.15
84.7,0.5947,1.93,29.4,1.0,0.92,1.92
54.89,0.2516,1.03,23.6,1.0,1.25,0.77
73.12,0.3248,1.16,0.0,2.0,1.23,0.65
71.88,0.2021,0.96,48.5,0.0,0.99,0.98
78.27,0.3528,1.57,49.5,3.0,3.48,2.55
23.03,0.0882,0.5,33.5,2.0,1.02,1.33
32.07,0.1974,1.02,0.8,2.0,2.28,1.46
39.23,0.2906,1.01,50.5,1.0,1.13,2.06
27.81,0.0534,0.46,13.6,1.0,0.8,0.64
50.07,0.1008,0.67,29.5,0.0,0.36,0.6
51.04,0.2139,0.71,49.8,0.0,0.59,1.44
37.16,0.3176,1.24,0.0,0.0,0.64,1.01
78.57,0.4237,1.69,33.0,2.0,3.21,1.71
93.1,0.5064,1.73,100.0,0.0,0.91,0.69
31.91,0.1993,0.75,0.0,1.0,0.31,0.71
57.05,0.1821,1.05,30.3,1.0,0.29,0.37
26.61,0.1506,0.82,1.8,1.0,0.44,0.69
57.15,0.4501,1.45,49.2,2.0,2.12,1.63
86.21,0.621,1.89,87.6,3.0,0.69,2.09
66.85,0.1797,0.9,22.7,4.0,2.08,1.2
91.07,0.5705,1.99,63.8,0.0,0.94,1.26
46.96,0.3324,1.15,36.6,1.0,0.32,0.86
43.2,0.1828,1.02,13.2,0.0,1.05,0.96
84.33,0.2837,1.49,60.1,1.0,0.66,0.88
83.6,0.3988,1.34,60.7,0.0,1.27,2.1
42.99,0.4046,1.49,33.0,3.0,1.14,1.13
24.45,0.1745,0.9,0.3,0.0,0.86,1.61
71.54,0.11199999999999999,0.59,40.5,1.0,0.49,0.93
41.31,0.2026,1.34,47.7,0.0,0.74,1.71
69.57,0.3284,1.19,28.7,1.0,1.64,1.21
40.55,0.2427,1.04,7.6,0.0,0.97,1.46
66.36,0.1874,0.72,32.4,1.0,1.6,0.26
40.8,0.3064,1.24,4.7,0.0,1.14,2.43
35.23,0.2205,1.11,33.7,1.0,0.29,0.13
76.59,0.4164,1.5,96.3,0.0,0.86,0.89
64.85,0.1016,0.59,51.4,2.0,0.89,0.63
55.26,0.1234,0.85,45.8,0.0,0.49,1.1
68.14,0.2328,0.93,26.4,1.0,0.11,0.22
60.74,0.215,0.9,19.3,0.0,0.92,0.56
59.56,0.3105,1.26,23.1,1.0,0.7,1.17
93.33,0.3774,2.01,100.0,2.0,4.17,3.27
81.53,0.6605,2.13,56.5,3.0,2.56,2.67
92.84,0.6747,2.39,73.6,1.0,0.49,1.9
33.98,0.2122,0.87,19.4,0.0,1.02,0.39
69.4,0.3962,1.47,32.8,2.0,1.24,1.31
57.62,0.2785,0.99,11.5,1.0,2.09,1.58
61.5,0.4257,1.5,15.1,1.0,0.96,0.75
62.04,0.5433,1.51,97.9,1.0,0.68,0.35
54.19,0.2963,1.03,24.5,1.0,0.62,0.78
58.98,0.0527,0.47,0.0,0.0,0.61,0.86
56.71,0.2675,0.96,45.9,0.0,0.25,0.58
76.99,0.2749,1.26,0.0,1.0,2.78,1.98
63.69,0.3491,1.31,0.0,0.0,1.78,1.61
68.18,0.2831,1.25,3.3,2.0,1.37,1.13
32.47,0.3408,1.65,22.8,2.0,0.41,0.87
28.79,0.2293,1.12,22.9,0.0,0.79,0.89
67.96,0.2942,1.24,51.2,1.0,1.47,1.48
46.54,0.2575,0.99,0.0,2.0,1.41,1.5
56.61,0.2489,0.91,12.3,2.0,1.33,0.43
59.23,0.3066,1.07,0.0,0.0,0.33,0.81
77.09,0.7021,2.14,97.7,2.0,1.51,1.62
79.88,0.4355,1.62,2.3,4.0,2.97,1.73
62.97,0.4243,1.56,0.1,1.0,1.35,2.22
47.5,0.3552,1.14,28.4,1.0,0.8,0.7
45.3,0.4308,1.68,86.7,1.0,1.3,1.76
62.84,0.1423,0.87,59.9,2.0,1.41,1.03
56.63,0.3549,1.21,0.0,0.0,1.91,1.55
56.01,0.4337,1.27,64.3,1.0,1.38,1.11
69.42,0.3503,1.21,19.7,0.0,0.1,0.45
72.38,0.0294,0.86,0.0,1.0,1.08,0.53
53.5,0.08199999999999999,0.62,37.7,0.0,0.28,0.89
53.17,0.1332,0.82,84.4,1.0,0.53,0.63
46.23,0.0665,0.58,40.7,0.0,0.51,0.96
59.21,0.3406,1.03,6.2,1.0,0.89,1.62
37.9,0.2971,0.84,100.0,0.0,0.42,0.95
40.56,0.2437,0.99,36.3,1.0,0.89,0.84
50.4,0.0733,0.68,22.2,1.0,0.83,0.42
35.65,0.4159,1.49,100.0,3.0,2.92,2.13
47.76,0.2444,1.03,16.7,0.0,0.77,1.01
41.94,0.0214,0.46,30.0,1.0,0.12,0.11
63.27,0.1177,0.91,25.5,1.0,0.55,0.75
29.51,0.1878,0.94,18.8,1.0,0.74,0.58
72.96,0.381,1.56,60.5,2.0,1.13,1.42
50.49,0.1314,0.76,19.8,2.0,1.03,0.71
38.27,0.2305,0.88,50.4,0.0,0.68,0.67
59.4,0.1336,0.87,0.1,2.0,1.12,1.09
39.27,0.1371,0.66,43.6,0.0,0.03,0.21
75.56,0.4707,1.59,57.4,1.0,2.36,1.27
43.73,0.1479,0.79,37.3,0.0,0.14,0.5
84.54,0.3489,1.39,46.2,0.0,0.93,1.24
53.99,0.2884,1.0,52.7,1.0,1.05,1.43
92.45,0.73,2.57,46.0,4.0,2.43,0.96
61.89,0.364,1.14,20.2,1.0,0.63,0.38
84.3,0.3913,1.54,58.6,0.0,0.87,1.72
43.22,0.3418,1.15,26.5,1.0,1.47,1.14
65.35,0.3247,1.42,24.7,0.0,0.26,0.19
52.65,0.2247,1.02,74.6,0.0,0.52,1.21
28.28,0.1792,0.81,46.8,3.0,1.64,1.47
78.73,0.3674,1.25,63.0,2.0,1.11,0.66
58.3,0.247,0.89,12.3,1.0,1.91,1.05
74.79,0.537,1.79,41.0,3.0,2.73,1.04
84.73,0.4395,1.59,100.0,5.0,3.62,1.97
63.11,0.3541,1.24,0.0,3.0,1.18,0.89
72.52,0.2607,0.93,100.0,3.0,1.47,1.13
37.84,0.0903,0.5,44.2,0.0,0.18,0.45
43.57,0.3052,1.21,100.0,1.0,0.67,1.44
70.17,0.2861,1.11,0.6,3.0,1.64,0.57
54.86,0.2108,0.8,30.7,2.0,0.34,0.61
54.16,0.0629,0.51,37.8,2.0,1.4,1.0
58.29,0.0305,0.41,20.5,0.0,0.59,0.63
57.9,0.2463,1.03,14.8,0.0,0.64,1.49
23.64,0.2864,1.1,29.5,1.0,1.08,1.1
59.89,0.1659,0.88,25.8,3.0,1.22,1.15
65.07,0.0541,0.56,0.0,1.0,0.12,0.48
50.97,0.2761,0.96,28.4,2.0,1.0,1.7
33.45,0.2845,1.14,35.2,1.0,1.05,1.06
30.45,0.1509,1.0,23.4,1.0,0.73,0.76
30.77,0.2643,1.0,37.0,1.0,1.16,1.03
62.24,0.3779,1.37,2.8,0.0,0.75,1.31
69.49,0.2596,1.01,4.9,0.0,1.06,0.86
65.87,0.1966,0.94,67.3,1.0,0.19,0.57
26.19,0.2439,0.93,37.0,0.0,0.29,1.15
57.3,0.3055,1.22,0.0,1.0,1.2,1.01
64.19,0.5712,1.84,83.1,1.0,0.17,0.23
76.57,0.4976,1.6,27.6,2.0,2.19,2.62
33.63,0.2251,1.01,24.4,1.0,0.71,1.12
54.87,0.3572,1.16,47.4,1.0,1.25,1.35
53.65,0.0267,0.26,0.0,0.0,0.48,0.69
70.11,0.1791,0.81,16.7,1.0,2.08,0.95
82.71,0.6319,2.02,42.7,1.0,2.52,2.55
58.89,0.3595,1.1,0.0,1.0,0.54,0.64
72.26,0.2929,1.18,35.7,0.0,1.6,1.18
62.46,0.4276,1.4,19.2,1.0,1.27,1.13
71.01,0.0375,0.46,2.9,1.0,1.23,0.36
79.32,0.4089,1.59,4.2,2.0,2.73,1.77
51.86,0.2763,0.98,41.9,0.0,0.43,1.79
56.88,0.2312,0.91,19.6,1.0,2.11,1.0
52.59,0.2263,0.8,34.9,1.0,1.2,1.1
44.67,0.26899999999999996,1.12,100.0,1.0,0.64,1.08
19.87,0.1625,0.72,38.2,1.0,1.0,0.73
39.91,0.10400000000000001,0.64,0.0,3.0,1.47,0.76
51.06,0.4722,1.85,85.0,3.0,1.59,0.71
34.35,0.2265,0.92,2.2,1.0,0.78,1.36
70.98,0.2871,1.2,23.0,1.0,0.8,1.16
33.81,0.0141,0.2,84.8,1.0,0.43,0.45
60.18,0.1461,0.89,46.8,1.0,0.86,0.79
48.78,0.2808,1.02,14.6,4.0,1.83,1.16
58.71,0.2138,0.79,43.3,1.0,0.92,1.37
44.84,0.1116,0.61,46.7,0.0,0.46,1.07
64.55,0.162,0.99,12.9,1.0,1.62,1.2
58.42,0.556,1.68,16.3,1.0,0.12,0.36
85.09,0.4948,1.42,61.7,1.0,1.9,1.23
59.77,0.3902,1.46,41.5,1.0,0.2,0.24
38.73,0.1379,0.82,26.6,0.0,1.84,1.02
48.09,0.43,1.46,0.0,0.0,0.62,1.29
38.61,0.019,0.2,24.2,3.0,1.23,1.01
46.65,0.2229,1.03,22.5,1.0,1.12,1.3
30.31,0.1857,0.82,42.9,1.0,0.8,0.56
71.47,0.2322,1.0,29.0,1.0,0.88,0.67
29.24,0.3153,1.07,0.0,4.0,1.82,0.66
37.69,0.2212,0.91,38.4,0.0,0.21,0.76
48.86,0.0997,0.56,0.1,1.0,0.09,0.4
56.3,0.1239,0.65,14.0,0.0,0.65,0.62
48.94,0.3495,1.0,0.0,3.0,0.86,0.45
49.69,0.1658,0.67,19.5,1.0,1.19,1.32
30.91,0.3695,1.26,58.8,1.0,0.89,0.81
80.8,0.3056,1.37,100.0,1.0,2.04,1.02
41.46,0.1185,0.58,62.6,0.0,0.39,0.99
49.11,0.3417,1.21,0.0,0.0,1.33,1.57
76.15,0.3312,1.34,53.9,4.0,1.48,1.73
59.41,0.2311,0.95,51.2,0.0,0.64,1.25
34.2,0.2141,1.04,32.1,1.0,0.97,0.55
61.32,0.2482,1.07,0.4,1.0,1.72,0.99
50.35,0.3275,1.3,0.0,1.0,0.84,1.04
58.7,0.4149,1.31,32.7,3.0,0.7,1.13
58.76,0.3109,1.14,67.2,1.0,0.99,0.95
63.56,0.2395,0.98,30.3,2.0,2.15,1.52
50.33,0.3252,0.94,26.3,1.0,0.73,0.46
52.27,0.2963,1.05,21.3,0.0,0.76,1.58
38.72,0.267,0.97,0.3,2.0,0.8,0.83
56.51,0.1321,0.61,37.4,0.0,0.41,0.82
40.83,0.2003,0.83,46.4,1.0,1.61,0.67
77.49,0.4126,1.6,48.2,0.0,0.96,1.93
60.34,0.1586,0.92,0.5,1.0,0.53,0.75
35.61,0.195,0.79,8.7,0.0,0.29,0.45
52.39,0.2715,1.08,25.8,1.0,0.64,1.49
57.87,0.348,1.22,71.3,2.0,1.69,1.24
70.03,0.0683,0.75,51.6,1.0,1.13,0.68
56.36,0.1189,0.75,35.1,1.0,0.29,0.85
40.22,0.24,1.01,33.3,2.0,0.85,1.32
58.09,0.3115,1.06,46.0,0.0,0.77,1.57
22.16,0.1692,0.85,0.0,0.0,0.5,0.67
83.15,0.3795,1.12,62.9,0.0,0.66,1.02
29.39,0.19399999999999998,1.02,26.5,1.0,1.01,1.34
43.91,0.3035,1.08,8.3,3.0,1.81,1.89
43.8,0.2962,0.88,0.0,0.0,0.47,0.61
42.83,0.1358,0.97,43.5,1.0,0.27,0.29
45.6,0.1344,0.82,34.0,2.0,0.4,0.86
60.39,0.4707,1.73,42.3,2.0,1.55,1.45
57.55,0.2581,1.06,0.3,1.0,0.92,1.61
47.66,0.3222,1.2,11.6,2.0,2.29,1.37
55.79,0.2981,1.18,28.4,1.0,1.67,1.6
79.61,0.5022,1.79,44.2,2.0,2.31,1.26
44.41,0.102,0.65,63.0,1.0,0.42,0.8
52.39,0.3284,1.21,4.6,2.0,0.73,0.51
67.76,0.1607,0.68,25.2,0.0,0.3,0.51
40.6,0.2246,0.82,0.2,1.0,0.38,1.01
39.34,0.17800000000000002,0.92,21.3,1.0,0.62,0.96
68.97,0.375,1.22,16.7,1.0,1.08,0.85
29.29,0.2201,1.06,31.3,2.0,2.97,1.48
54.97,0.2145,0.86,31.0,0.0,0.32,0.51
47.06,0.0514,0.39,52.9,1.0,0.82,0.8
69.05,0.0882,0.5,96.2,1.0,0.51,0.71
25.85,0.1378,0.6,44.9,0.0,0.35,1.4
27.04,0.1889,1.01,8.8,0.0,0.82,0.86
42.67,0.2455,0.9,20.2,2.0,2.5,1.17
26.57,0.257,0.95,0.0,1.0,1.17,0.59
70.25,0.256,0.86,41.5,1.0,0.79,1.36
45.59,0.3257,1.26,4.1,3.0,1.95,1.27
77.13,0.2558,0.91,4.2,0.0,1.71,1.45
58.96,0.2635,1.02,0.0,1.0,1.27,1.24
65.49,0.2563,1.1,37.5,0.0,0.44,0.71
71.95,0.1949,0.89,27.8,0.0,0.89,0.87
52.49,0.244,1.15,39.6,1.0,0.87,2.09
48.74,0.213,0.93,30.4,0.0,0.7,1.21
50.13,0.1494,0.68,8.7,1.0,0.73,0.43
18.24,0.1144,0.76,32.3,1.0,1.52,0.44
55.97,0.0243,0.29,55.3,0.0,0.12,0.15
71.15,0.2763,1.21,38.4,1.0,0.69,0.79
72.06,0.2302,1.23,41.0,0.0,0.27,0.4
71.9,0.3373,1.25,0.0,3.0,2.05,1.85
70.51,0.2915,0.9,53.0,3.0,1.1,0.61
42.9,0.4796,1.9,17.5,2.0,2.51,1.54
43.28,0.28,1.05,15.4,0.0,0.47,1.41
24.82,0.312,1.18,57.3,2.0,0.81,1.1
58.27,0.2498,1.07,16.6,0.0,0.63,1.46
57.04,0.36,1.3,50.1,2.0,1.91,0.96
38.12,0.2078,0.83,40.4,0.0,1.06,1.04
45.31,0.1574,0.79,29.4,2.0,1.76,1.01
73.61,0.4467,1.38,23.1,1.0,0.71,0.82
85.21,0.3968,1.5,52.7,1.0,2.61,2.72
55.96,0.1656,0.82,34.9,1.0,0.77,0.62
46.27,0.2774,1.23,21.8,0.0,0.55,0.83
21.96,0.3342,1.25,26.5,1.0,1.01,0.75
53.16,0.2558,1.01,30.9,2.0,1.53,0.8
41.86,0.207,0.96,33.9,0.0,1.15,1.55
43.73,0.1137,0.78,7.6,2.0,1.38,0.46
72.72,0.4477,1.68,44.4,1.0,2.48,1.72
34.44,0.2257,0.89,3.3,1.0,1.05,1.08
62.38,0.2936,0.95,12.6,0.0,0.56,1.06
33.62,0.2124,0.9,15.1,2.0,0.63,0.93
45.57,0.0632,0.4,94.8,0.0,0.4,0.77
38.49,0.3034,1.45,22.3,2.0,0.93,1.1
28.83,0.2658,0.94,43.3,1.0,1.4,1.56
57.99,0.057,0.37,38.5,2.0,1.81,1.15
26.87,0.1826,0.92,15.4,1.0,0.21,0.85
51.96,0.1985,0.8,42.7,1.0,1.0,1.13
39.78,0.26,1.01,11.4,1.0,2.05,1.52
70.92,0.3036,1.12,12.4,2.0,1.54,1.11
35.07,0.1643,0.76,0.0,4.0,1.4,0.88
54.39,0.3854,1.38,42.9,1.0,1.47,1.56
41.73,0.0889,0.64,26.1,0.0,0.75,1.19
44.04,0.3215,1.21,11.7,0.0,0.99,1.16
66.92,0.1395,0.49,27.7,1.0,0.71,1.02
29.7,0.3,1.09,29.0,1.0,0.57,0.85
38.31,0.1959,0.93,0.0,0.0,0.62,1.19
51.6,0.1244,0.63,46.3,1.0,0.96,0.75
40.65,0.3099,1.26,100.0,2.0,2.33,2.74
49.56,0.2933,0.89,20.3,1.0,0.87,0.83
53.59,0.4366,1.59,9.3,1.0,0.28,0.71
36.52,0.20199999999999999,0.66,50.3,1.0,1.58,0.65
70.96,0.2464,0.92,0.0,1.0,0.93,1.38
57.76,0.2449,1.11,20.3,1.0,0.2,0.45
76.47,0.596,1.89,37.2,1.0,1.94,3.77
72.16,0.3174,1.2,64.7,1.0,2.04,1.3
66.61,0.2321,0.75,0.0,0.0,0.64,0.91
60.57,0.3073,0.9,0.0,0.0,0.52,0.97
43.76,0.3482,1.13,12.7,1.0,0.7,0.68
36.75,0.2696,1.35,9.4,0.0,0.9,0.96
69.39,0.35,1.17,24.5,5.0,2.37,2.25
38.13,0.281,1.31,17.9,0.0,1.18,1.14
39.84,0.0576,0.55,33.9,1.0,1.23,0.91
74.96,0.539,1.64,30.2,1.0,0.9,1.29
64.51,0.1616,1.06,3.2,1.0,0.82,1.25
19.93,0.2572,0.96,33.7,2.0,1.25,0.96
45.71,0.2822,1.03,0.0,0.0,0.61,0.96
73.2,0.2709,1.51,0.0,3.0,1.5,1.55
50.85,0.0421,0.36,0.1,0.0,0.16,0.51
48.57,0.2075,0.89,42.0,3.0,1.31,0.66
71.12,0.2678,1.19,61.3,0.0,0.78,0.72
49.85,0.2528,0.97,14.1,1.0,0.26,0.83
44.21,0.2792,1.14,19.4,2.0,0.59,0.49
33.54,0.2902,1.34,15.9,0.0,0.75,0.94
82.63,0.5279,1.74,61.3,0.0,0.47,0.77
91.89,0.6673,2.3,81.5,0.0,0.96,2.18
35.48,0.2743,1.0,90.1,0.0,0.75,0.9
46.43,0.3788,1.26,45.2,1.0,1.51,2.01
52.21,0.121,0.81,38.3,2.0,2.62,1.67
51.88,0.3947,1.15,0.6,0.0,1.07,0.85
87.33,0.4402,1.14,4.4,1.0,0.96,0.98
47.98,0.2505,1.05,20.2,2.0,1.17,1.62
39.39,0.2713,0.91,0.2,0.0,0.35,0.63
52.59,0.4283,1.66,32.3,2.0,2.6,1.68
36.85,0.4095,1.44,0.5,2.0,1.03,1.21
44.74,0.1877,0.81,28.2,0.0,0.62,1.02
61.59,0.1033,0.76,7.7,0.0,0.27,1.04
30.15,0.2951,1.09,15.1,0.0,0.96,1.31
60.35,0.2517,1.18,0.0,1.0,1.24,1.62
52.18,0.3459,1.13,100.0,2.0,1.15,1.28
85.52,0.3752,1.49,77.0,0.0,0.97,2.32
72.4,0.4646,1.76,82.5,3.0,2.15,3.01
78.87,0.7133,2.21,79.1,2.0,0.96,0.39
59.47,0.2451,1.08,40.0,0.0,0.96,1.16
70.66,0.2802,1.06,0.0,1.0,0.74,0.6
46.59,0.1951,0.85,31.8,1.0,0.52,0.77
36.35,0.0113,0.2,0.0,1.0,0.44,0.38
50.94,0.0631,0.66,60.0,0.0,0.37,1.18
24.14,0.1243,0.74,0.1,0.0,0.28,0.54
40.23,0.2831,1.03,0.8,1.0,1.12,1.16
60.96,0.3164,1.07,22.0,1.0,0.5,0.76
66.42,0.2096,0.92,4.9,1.0,1.16,0.99
53.35,0.1951,0.67,36.3,2.0,2.14,0.55
80.78,0.6041,2.21,55.4,4.0,1.33,1.59
68.82,0.3072,1.27,30.9,1.0,1.54,1.36
61.26,0.2289,0.82,13.1,0.0,1.38,2.15
60.92,0.1465,0.9,34.6,0.0,0.33,0.74
75.32,0.302,1.01,28.7,1.0,1.08,1.23
63.26,0.2797,1.06,34.5,2.0,1.03,0.99
82.47,0.7481,2.37,100.0,3.0,2.27,2.15
37.87,0.2164,0.98,37.8,2.0,0.79,0.94
67.88,0.3675,1.17,20.5,0.0,1.82,1.68
38.49,0.3109,1.17,0.0,0.0,0.45,0.86
47.41,0.2861,1.24,8.1,1.0,0.73,1.68
26.05,0.21100000000000002,0.97,31.8,1.0,1.06,0.81
38.17,0.1572,0.84,16.5,0.0,0.6,0.84
42.85,0.2116,0.94,30.7,1.0,0.77,1.35
40.03,0.2449,0.97,44.4,2.0,1.29,0.57
82.73,0.3555,1.43,64.2,2.0,1.42,1.26
27.85,0.2568,1.03,20.1,0.0,0.62,1.29
46.38,0.3339,1.14,0.0,0.0,1.12,0.59
59.55,0.1648,0.85,34.5,1.0,1.44,1.07
17.62,0.1369,0.81,42.9,1.0,1.59,1.28
49.48,0.1764,0.73,0.0,1.0,0.35,0.74
69.41,0.1838,0.86,33.9,1.0,0.73,0.89
20.26,0.1358,0.68,8.2,3.0,1.13,1.22
51.38,0.4818,1.67,26.1,1.0,2.36,0.95
73.11,0.0599,0.73,30.7,0.0,0.8,0.79
32.89,0.3214,1.44,29.3,1.0,1.86,1.01
72.18,0.2904,1.32,0.1,0.0,0.34,0.59
92.41,0.7304,2.11,18.9,6.0,3.79,2.47
62.8,0.5143,1.72,36.5,1.0,0.5,0.77
31.66,0.2878,1.16,18.1,0.0,1.12,1.23
46.54,0.2224,0.86,0.6,0.0,0.24,0.28
77.43,0.7311,2.52,73.4,2.0,1.47,2.26
28.87,0.3513,1.26,55.3,2.0,1.01,0.53
50.5,0.2855,1.18,0.0,0.0,0.66,1.47
32.19,0.1505,0.96,16.7,1.0,0.69,1.08
56.21,0.3113,1.15,20.1,2.0,0.8,0.97
42.48,0.1233,0.57,42.3,1.0,1.25,0.87
21.24,0.078,0.57,16.3,1.0,0.66,0.77
40.82,0.2556,1.14,17.8,0.0,0.46,1.16
68.99,0.0946,0.68,24.1,0.0,0.16,0.72
55.67,0.2625,1.2,32.4,2.0,1.62,0.92
28.11,0.2622,1.09,32.0,0.0,0.85,1.14
45.4,0.4056,1.57,100.0,0.0,1.34,1.31
65.72,0.2585,1.21,28.3,1.0,2.02,1.14
52.07,0.1836,0.82,15.5,1.0,1.37,0.99
52.39,0.4159,1.4,16.6,2.0,1.14,2.78
69.09,0.3373,1.27,26.9,1.0,0.51,0.89
72.96,0.1535,0.69,52.2,1.0,0.95,1.18
65.15,0.2324,1.07,24.7,4.0,2.25,1.6
65.06,0.3506,1.29,15.4,0.0,2.66,1.21
63.26,0.1896,1.03,54.7,0.0,1.67,1.36
45.74,0.2426,1.03,17.5,2.0,1.09,1.21
29.74,0.3512,1.17,41.6,1.0,0.8,1.14
52.85,0.3015,1.1,28.7,1.0,0.62,0.89
65.96,0.0619,0.3,1.7,0.0,0.96,0.58
27.21,0.2309,0.98,27.0,1.0,0.55,0.73
60.03,0.341,1.28,79.9,3.0,0.96,1.46
39.57,0.2857,1.06,36.5,3.0,3.17,0.68
76.02,0.3971,1.41,86.8,2.0,1.93,1.73
38.7,0.3104,1.3,92.0,1.0,0.74,0.5
75.52,0.6638,1.88,79.3,0.0,3.57,2.09
70.04,0.3297,1.14,31.6,1.0,0.63,0.84
70.02,0.2919,1.16,17.7,1.0,1.13,1.14
48.05,0.2905,1.06,24.3,2.0,1.27,1.69
42.48,0.2876,1.14,30.4,0.0,0.61,1.65
30.44,0.1695,0.75,64.0,2.0,0.93,0.79
71.72,0.1517,0.64,55.0,0.0,0.71,0.84
65.66,0.1829,1.03,19.7,1.0,0.72,0.57
71.12,0.3324,1.21,31.7,0.0,1.18,1.63
47.84,0.3462,1.13,90.6,3.0,1.29,2.54
58.76,0.4065,1.45,35.9,3.0,2.54,0.83
64.14,0.3135,1.29,1.4,0.0,0.27,0.34
37.86,0.2108,0.89,13.6,0.0,1.28,1.85
30.92,0.1445,0.71,32.9,0.0,0.15,0.56
68.74,0.4259,1.47,51.0,1.0,0.86,0.46
66.86,0.5142,1.39,51.0,2.0,1.76,1.08
53.73,0.1736,0.79,43.4,1.0,0.54,0.83
64.21,0.3356,1.38,1.7,0.0,0.8,1.18
57.63,0.28,0.98,22.2,2.0,1.28,0.69
70.91,0.3511,1.36,33.2,1.0,2.54,1.37
45.77,0.2871,1.21,0.0,0.0,0.39,0.66
70.45,0.2664,1.0,0.0,1.0,1.17,1.19
72.57,0.5366,1.56,76.5,2.0,1.33,0.89
73.46,0.5327,1.76,89.5,3.0,2.49,2.42
53.45,0.2061,1.07,30.5,0.0,0.53,1.32
58.39,0.1006,0.7,30.0,0.0,0.54,0.6
50.95,0.1328,0.93,12.1,0.0,0.4,0.72
94.77,0.7461,2.86,14.1,5.0,2.5,2.23
43.05,0.1823,0.97,44.9,1.0,0.69,1.06
60.71,0.0625,0.53,11.2,0.0,0.66,0.93
63.02,0.3096,0.99,1.2,0.0,0.24,0.47
27.89,0.2011,0.93,17.7,1.0,2.09,1.82
63.97,0.3059,0.98,0.9,1.0,0.23,0.22
38.57,0.2545,1.12,19.1,1.0,1.53,0.61
